id,builder,project_name,project_in_acres,location,city,lattitude,longitude,property_type,status,construction,ownership,flat_on_floor,total_floor,furnish,area,bed,bath,balcony,lift,parking,overlooking,facing,flooring,extra_rooms,available_units,towers,costpersqft,emi,price_category,price,education_mean_km,education_min_km,education_within_2km,transport_mean_km,transport_min_km,transport_within_2km,shopping_centre_mean_km,shopping_centre_min_km,shopping_centre_within_2km,commercial_hub_mean_km,commercial_hub_min_km,commercial_hub_within_2km,hospital_mean_km,hospital_min_km,hospital_within_2km,tourist_mean_km,tourist_min_km,tourist_within_2km,overall_min_mean_km,overall_avg_mean_km,overall_min_min_km,overall_avg_min_km,total_within_2km,seller
cardid72797119,the imperial lifestyle,imperial splendora,,vasai east,palghar,19.39954,72.8604165,new property,under construction,under construction,,,,unfurnished,555.0,2.0,2.0,4.0,,,,,,,1100.0,8.0,10631.0,0.27,0.00 - 0.99,0.59,10.2,10.2,0.0,11.5,9.8,0.0,13.45,11.6,0.0,23.35,17.8,0.0,,,,,,,10.2,14.625,9.8,12.35,0.0,realestateagent
cardid72798883,sethia infrastructure,sethia pride,3.0,kandivali east,mumbai,19.2050017,72.8692711,new property,under construction,under construction,,,,unfurnished,395.0,1.0,2.0,,,,,,,,298.0,1.0,27000.0,0.48,1.00 - 1.99,1.06,2.55,0.5,1.0,2.45,1.8,1.0,1.7600000000000002,1.0,3.0,4.0,3.4,0.0,,,,,,,1.7600000000000002,2.69,0.5,1.6749999999999998,5.0,realestateagent
cardid73064635,nandivardhan group,fortuna blue,0.5367,lower parel,mumbai,18.9982431278398,72.8270305579981,new property,under construction,under construction,,,,unfurnished,457.0,1.0,2.0,,,,,,,,101.0,2.0,36980.0,0.76,1.00 - 1.99,1.69,1.1,0.8,2.0,,,,0.7999999999999999,0.3,3.0,0.5,0.5,3.0,0.3,0.3,1.0,,,,0.3,0.6749999999999999,0.3,0.475,9.0,realestateagent
cardid71612135,shapoorji pallonji group,bkc 9,,bandra east,mumbai,19.05943,72.84603,new property,under construction,under construction,,,,unfurnished,646.0,2.0,2.0,,2.0,1.0,,,,,,1.0,39868.0,1.16,2.00 - 2.99,2.57,0.98,0.1,5.0,1.65,1.6,2.0,2.8400000000000003,1.2,2.0,2.8400000000000003,0.1,3.0,0.7,0.7,1.0,,,,0.7,1.802,0.1,0.74,13.0,realestateagent
cardid72483939,aurus homes,la casa,0.0862,ulwe,navi mumbai,18.96296305674467,73.02426388522322,new property,under construction,under construction,,,,unfurnished,371.0,1.0,2.0,,1.0,,,,vitrified,,28.0,1.0,12612.0,0.21,0.00 - 0.99,0.4679999999999999,5.35,3.3,0.0,4.4,4.4,0.0,7.366666666666667,4.4,0.0,11.2,4.8,0.0,,,0.0,,,,4.4,7.079166666666668,3.3,4.2250000000000005,0.0,organization
cardid63931379,piramal realty,piramal revanta,12.0,mulund west,mumbai,19.1749536837097,72.943103519999,new property,under construction,under construction,,,47.0,unfurnished,822.0,2.0,2.0,,4.0,1.0,,,vitrified,,,5.0,30292.0,1.12,2.00 - 2.99,2.49,4.0,1.0,2.0,5.375025,0.0001,2.0,2.26002,0.0001,4.0,5.819999999999999,1.5,2.0,,,,,,,2.26002,4.3637612500000005,0.0001,0.62505,10.0,organization
cardid73013993,mextech property developers llp,miraya divine,6.0,majiwada,thane,19.215865938964,72.9914374146644,new property,under construction,under construction,,30.0,38.0,unfurnished,789.0,2.0,2.0,,5.0,1.0,,,,,220.0,3.0,23931.0,0.85,1.00 - 1.99,1.88,1.92,0.2,3.0,0.0001,0.0001,1.0,1.8,1.8,1.0,,,,,,,,,,0.0001,1.240033333333333,0.0001,0.6667000000000001,5.0,organization
cardid72617899,ghanshyam infra,kanti dhuri sheraton,1.0,vasai west,palghar,19.3745830863848,72.8076393946386,new property,under construction,under construction,,,,unfurnished,1510.0,2.0,2.0,,2.0,1.0,,,,,66.0,1.0,9000.0,0.61,1.00 - 1.99,1.35,15.0,15.0,0.0,,,,7.133333333333333,1.2,2.0,18.7,15.3,0.0,0.6,0.6,1.0,,,,0.6,10.358333333333333,0.6,8.025,3.0,organization
cardid72420481,jasani realty pvt. ltd.,apollo heights,,khar west,mumbai,19.0699335919407,72.8363080829478,new property,under construction,under construction,,,17.0,unfurnished,2747.0,4.0,4.0,,2.0,,,,,,11.0,17.0,75000.0,9.29,20.00 and above,20.6,6.166666666666667,0.6,1.0,,,,1.8,0.1,3.0,4.85,4.2,0.0,0.7,0.6,2.0,,,,0.7,3.3791666666666664,0.1,1.375,6.0,organization
cardid71346383,,suraj palette,,dadar west,mumbai,19.0200667964879,72.8380779661804,new property,under construction,under construction,freehold,40.0,55.0,semi-furnished,1000.0,2.0,3.0,1.0,4.0,1.0,garden/park,north - east,"marble, wooden",puja,,,48000.0,2.16,4.00 - 4.99,4.8,4.3,0.3,4.0,,,,0.26,0.1,5.0,0.1,0.1,1.0,0.75,0.1,2.0,,,,0.1,1.3524999999999998,0.1,0.15,12.0,realestateagent
cardid71366055,lodha group,lodha the world towers,17.0,lower parel,mumbai,18.9982431278398,72.8270305579981,new property,ready to move,,,,75.0,unfurnished,2081.0,4.0,4.0,,8.0,,,,vitrified,,838.0,3.0,54974.0,5.16,10.00 - 14.99,11.44,1.1,0.8,2.0,,,,0.7999999999999999,0.3,3.0,0.5,0.5,3.0,0.3,0.3,1.0,,,,0.3,0.6749999999999999,0.3,0.475,9.0,realestateagent
cardid71927873,rustomjee,rustomjee paramount,2.0,khar west,mumbai,19.0699335919407,72.8363080829478,new property,under construction,under construction,,15.0,23.0,semi-furnished,1141.0,3.0,3.0,,3.0,1.0,,,"vitrified, ceramic tiles, marble, granite",,180.0,5.0,61262.0,3.15,6.00 - 6.99,6.99,6.166666666666667,0.6,1.0,,,,1.8,0.1,3.0,4.85,4.2,0.0,0.7,0.6,2.0,,,,0.7,3.3791666666666664,0.1,1.375,6.0,realestateagent
cardid73018981,romell group,romell orbis,1.0,andheri east,mumbai,19.1154908,72.8726952,new property,under construction,under construction,,,,unfurnished,425.0,1.0,2.0,,2.0,1.0,,,,,146.0,1.0,29412.0,0.56,1.00 - 1.99,1.25,66.35,11.2,0.0,,,,6.94,1.9,1.0,3.76,0.8,4.0,1.4333333333333331,0.7,2.0,,,,1.4333333333333331,19.620833333333334,0.7,3.65,7.0,realestateagent
cardid72799871,vbhc,vbhc spring water,2.0,palghar,palghar,19.7019886,72.7747325,new property,under construction,under construction,,,8.0,unfurnished,426.0,1.0,1.0,,2.0,,,,vitrified,,192.0,1.0,4202.0,0.08,0.00 - 0.99,0.179,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,organization
cardid71617833,unique shanti developers pvt. ltd.,unique ivana,,mira road east,thane,19.2829267647424,72.8627883689306,new property,ready to move,,freehold,9.0,18.0,furnished,650.0,2.0,2.0,4.0,2.0,,"garden/park, main road",east,vitrified,store,,,13692.0,0.4,0.00 - 0.99,0.89,10.2,10.2,0.0,1.4,1.4,1.0,6.5,1.7,1.0,13.166666666666666,10.7,0.0,0.9,0.9,1.0,,,,0.9,6.433333333333333,0.9,4.98,3.0,realestateagent
cardid72501619,piramal realty,piramal revanta,12.0,mulund west,mumbai,19.1749536837097,72.943103519999,new property,under construction,under construction,,,45.0,unfurnished,850.0,3.0,3.0,,,,,,"marble, granite, marbonite",,,5.0,42353.0,1.62,3.00 - 3.99,3.6,4.0,1.0,2.0,5.375025,0.0001,2.0,2.26002,0.0001,4.0,5.819999999999999,1.5,2.0,,,,,,,2.26002,4.3637612500000005,0.0001,0.62505,10.0,realestateagent
cardid72749179,mahaavir builders,mahavir jyoti,2.0,kharghar,navi mumbai,19.2404685,72.9816593,resale,ready to move,less than 5 years,freehold,7.0,15.0,semi-furnished,800.0,2.0,2.0,2.0,2.0,,"garden/park, main road, pool",east,ceramic tiles,none of these,112.0,2.0,16250.0,0.59,1.00 - 1.99,1.3,3.04,1.1,1.0,2.76,1.9,1.0,4.12,2.3,0.0,6.0,2.3,0.0,,,,,,,2.76,3.98,1.1,1.9,2.0,realestateagent
cardid72480007,omkar realtors,omkar alta monte,3.0,malad east,mumbai,19.180237,72.8554149,new property,under construction,under construction,freehold,,,semi-furnished,1219.0,3.0,3.0,,10.0,2.0,main road,east,"mosaic, vitrified",none of these,1401.0,5.0,28000.0,1.54,3.00 - 3.99,3.41,1.9333333333333331,0.9,2.0,,,,1.1,0.6,5.0,2.64,0.8,2.0,2.7,0.9,3.0,0.9,0.9,2.0,0.9,1.854666666666667,0.6,0.82,14.0,realestateagent
cardid73050269,dosti realty,dosti eastern bay,4.0,wadala east,mumbai,19.0135321429189,72.8602998056272,new property,under construction,under construction,,,,unfurnished,766.0,2.0,2.0,,3.0,1.0,,,,,1200.0,5.0,35379.0,1.22,2.00 - 2.99,2.71,1.0333333333333334,0.8,3.0,0.8666666666666667,0.3,3.0,3.9333333333333336,2.1,0.0,3.4,2.7,0.0,,,,,,,0.8666666666666667,2.3083333333333336,0.3,1.475,6.0,realestateagent
cardid64866571,metro group and satyam developers,regents park,2.0,kharghar,navi mumbai,19.0473216,73.0699046,new property,under construction,under construction,freehold,15.0,23.0,unfurnished,450.0,1.0,1.0,2.0,2.0,1.0,"garden/park, main road, pool",east,vitrified,none of these,300.0,2.0,10667.0,0.22,0.00 - 0.99,0.48,3.04,1.1,1.0,2.76,1.9,1.0,4.12,2.3,0.0,6.0,2.3,0.0,,,,,,,2.76,3.98,1.1,1.9,2.0,realestateagent
cardid68917507,runwal group,runwal avenue,0.3049,kanjurmarg east,mumbai,19.1303464798827,72.934955451681,new property,under construction,under construction,,,,unfurnished,531.0,2.0,2.0,,4.0,1.0,,,,,248.0,6.0,26554.0,0.64,1.00 - 1.99,1.41,15.9,15.4,0.0,1.4,1.4,1.0,15.7,15.7,0.0,,,,,,,,,,1.4,11.0,1.4,10.833333333333334,1.0,realestateagent
cardid72170125,gami group,gami asters,1.2009,ghansoli,navi mumbai,19.11741087,73.00574862,new property,under construction,under construction,,,28.0,unfurnished,692.0,2.0,2.0,,3.0,,,,vitrified,,244.0,2.0,24711.0,0.77,1.00 - 1.99,1.71,1.26,0.3,4.0,0.5334,0.0001,3.0,0.98002,0.0001,4.0,0.70005,0.0001,2.0,1.0,1.0,1.0,,,,0.5334,0.8946940000000001,0.0001,0.26006,14.0,organization
cardid71748559,marathon realty pvt. ltd.,marathon nexzone,25.0,panvel,navi mumbai,18.9894007,73.1175162,new property,under construction,under construction,,,25.0,unfurnished,745.0,2.0,2.0,,,1.0,,,vitrified,,460.0,17.0,13423.0,0.45,1.00 - 1.99,1.0,1.54,1.1,5.0,0.45,0.4,2.0,2.96,0.4,3.0,16.849999999999998,7.8,0.0,1.3,1.3,1.0,,,,0.45,4.619999999999999,0.4,2.2,11.0,organization
cardid64917319,jindal builder,jindal avenue,1.0,panvel,navi mumbai,18.9894007,73.1175162,new property,under construction,under construction,,,,unfurnished,259.0,1.0,1.0,,2.0,1.0,,,vitrified,,312.0,3.0,17529.0,0.2,0.00 - 0.99,0.4539999999999999,1.54,1.1,5.0,0.45,0.4,2.0,2.96,0.4,3.0,16.849999999999998,7.8,0.0,1.3,1.3,1.0,,,,0.45,4.619999999999999,0.4,2.2,11.0,organization
cardid72735379,shri tirupati realty,atlantis,,panch pakhdi,thane,19.1949989525044,72.9666959533383,resale,ready to move,less than 5 years,freehold,17.0,22.0,semi-furnished,450.0,1.0,2.0,1.0,2.0,1.0,main road,north,"ceramic tiles, granite, vitrified",store,150.0,,20444.0,0.41,0.00 - 0.99,0.92,1.3199999999999998,0.1,4.0,4.8500000000000005,1.4,1.0,0.9,0.9,2.0,0.2,0.2,1.0,,,,,,,0.2,1.8175,0.1,0.65,8.0,realestateagent
cardid73062043,vijay group,vijay annex,1.0,waghbil,thane,19.258161,72.9754581,resale,ready to move,10 to 15 years,co-operative society,3.0,7.0,semi-furnished,650.0,2.0,2.0,,1.0,,"garden/park, main road, pool",north - east,vitrified,puja,112.0,2.0,14154.0,0.41,0.00 - 0.99,0.92,2.675,2.0,2.0,,,,4.04,2.0,1.0,4.15,1.8,1.0,,,,,,,2.675,3.6216666666666666,1.8,1.9333333333333331,4.0,realestateagent
cardid73060567,prabhat developers,prabhat residency,,santacruz east,mumbai,19.0842998967638,72.835803033694,new property,under construction,under construction,freehold,10.0,15.0,semi-furnished,446.0,1.0,2.0,,2.0,1.0,,east,vitrified,none of these,93.0,1.0,31000.0,0.62,1.00 - 1.99,1.38,0.6,0.6,1.0,,,,,,,,,,,,,,,,0.6,0.6,0.6,0.6,1.0,realestateagent
cardid72259461,mahant constructions llp,mahant sahyadree,,goregaon east,mumbai,19.1562110822264,72.8758090633208,new property,under construction,under construction,,5.0,10.0,unfurnished,772.0,3.0,3.0,,4.0,1.0,,,"vitrified, marble, granite",,58.0,1.0,29295.0,1.02,2.00 - 2.99,2.26,5.050000000000001,4.7,0.0,,,,4.25,0.8,1.0,4.0600000000000005,2.4,0.0,0.8,0.8,1.0,,,,0.8,3.5400000000000005,0.8,2.1750000000000003,2.0,organization
cardid72857089,rustomjee,rustomjee la vie,8.0,majiwada,thane,19.215865938964,72.9914374146644,new property,under construction,under construction,,,,unfurnished,565.0,2.0,2.0,,,,,,,,,8.0,25487.0,0.65,1.00 - 1.99,1.44,1.92,0.2,3.0,0.0001,0.0001,1.0,1.8,1.8,1.0,,,,,,,,,,0.0001,1.240033333333333,0.0001,0.6667000000000001,5.0,realestateagent
cardid73016193,rustomjee,rustomjee la vie,8.0,majiwada,thane,19.215865938964,72.9914374146644,new property,under construction,under construction,,,,unfurnished,565.0,2.0,2.0,,,,,,,,,8.0,25487.0,0.65,1.00 - 1.99,1.44,1.92,0.2,3.0,0.0001,0.0001,1.0,1.8,1.8,1.0,,,,,,,,,,0.0001,1.240033333333333,0.0001,0.6667000000000001,5.0,realestateagent
cardid72957671,rustomjee,rustomjee la vie,8.0,majiwada,thane,19.215865938964,72.9914374146644,new property,under construction,under construction,,,,unfurnished,565.0,2.0,2.0,,,,,,,,,8.0,25487.0,0.65,1.00 - 1.99,1.44,1.92,0.2,3.0,0.0001,0.0001,1.0,1.8,1.8,1.0,,,,,,,,,,0.0001,1.240033333333333,0.0001,0.6667000000000001,5.0,realestateagent
cardid73088545,rustomjee,rustomjee la vie,8.0,majiwada,thane,19.215865938964,72.9914374146644,new property,under construction,under construction,,,,unfurnished,642.0,2.0,2.0,2.0,,,,,,,,8.0,21807.0,0.63,1.00 - 1.99,1.4,1.92,0.2,3.0,0.0001,0.0001,1.0,1.8,1.8,1.0,,,,,,,,,,0.0001,1.240033333333333,0.0001,0.6667000000000001,5.0,realestateagent
cardid73080715,raheja universal,raheja solaris ii,,juinagar,navi mumbai,19.0494545088161,73.0153394878658,new property,under construction,under construction,,,,unfurnished,570.0,2.0,2.0,,2.0,1.0,,,,,266.0,2.0,22807.0,0.59,1.00 - 1.99,1.3,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid71612169,shapoorji pallonji group,bkc 9,,bandra east,mumbai,19.05943,72.84603,new property,under construction,under construction,,,,unfurnished,646.0,2.0,2.0,,2.0,1.0,,,,,,1.0,40267.0,1.17,2.00 - 2.99,2.6,0.98,0.1,5.0,1.65,1.6,2.0,2.8400000000000003,1.2,2.0,2.8400000000000003,0.1,3.0,0.7,0.7,1.0,,,,0.7,1.802,0.1,0.74,13.0,realestateagent
cardid72839461,godrej properties,godrej reserve,18.0,kandivali east,mumbai,19.2050017,72.8692711,new property,under construction,under construction,,,50.0,unfurnished,769.0,2.0,2.0,,3.0,1.0,,,"vitrified, wooden",,500.0,6.0,29551.0,1.02,2.00 - 2.99,2.27,2.55,0.5,1.0,2.45,1.8,1.0,1.7600000000000002,1.0,3.0,4.0,3.4,0.0,,,,,,,1.7600000000000002,2.69,0.5,1.6749999999999998,5.0,realestateagent
cardid71764369,n rose developers pvt. ltd.,northern hills,1.0,dahisar east,mumbai,19.24877774,72.86379288,new property,under construction,under construction,,,,unfurnished,623.0,2.0,2.0,,2.0,1.0,,,,,412.0,2.0,29181.0,0.82,1.00 - 1.99,1.81,7.525,0.8,2.0,10.266666666666666,0.2,2.0,5.38,0.2,4.0,18.5,18.4,0.0,,,,,,,5.38,10.417916666666668,0.2,4.9,8.0,organization
cardid71153605,ms keytech,om mayuresh,,mulund east,mumbai,19.16430018,72.95466732,new property,under construction,under construction,,,,semi-furnished,688.0,2.0,2.0,,2.0,,,,,,64.0,1.0,24709.0,0.77,1.00 - 1.99,1.7,7.966666666666668,1.6,1.0,,,,7.5,3.8,0.0,11.066666666666668,9.4,0.0,,,,,,,7.5,8.844444444444447,1.6,4.933333333333334,1.0,organization
cardid71736609,abhinav realtors,av pride,1.0,nala sopara west,palghar,19.42876348,72.80897426,new property,under construction,under construction,,,19.0,unfurnished,362.0,1.0,2.0,,2.0,,,,,,307.0,2.0,9204.0,0.15,0.00 - 0.99,0.3329999999999999,,,,5.3,5.3,0.0,3.5500000000000003,2.7,0.0,31.83333333333333,25.8,0.0,3.6,3.6,0.0,0.8,0.8,1.0,0.8,9.016666666666666,0.8,7.639999999999999,1.0,organization
cardid71696147,drushti group,drushti sapphire,0.6926,ghatkopar east,mumbai,19.08508539,72.91351664,new property,under construction,under construction,,15.0,17.0,unfurnished,648.0,2.0,2.0,,2.0,1.0,,,vitrified,,95.0,4.0,27623.0,0.81,1.00 - 1.99,1.79,3.88,0.6,3.0,3.35,0.8,1.0,0.4666666666666666,0.2,3.0,7.925,3.1,0.0,0.55,0.5,2.0,,,,0.4666666666666666,3.2343333333333333,0.2,1.04,9.0,realestateagent
cardid68850205,rustomjee,rustomjee la vie,8.0,majiwada,thane,19.215865938964,72.9914374146644,new property,under construction,under construction,freehold,,,unfurnished,2260.0,3.0,2.0,1.0,4.0,2.0,"garden/park, main road, pool",east,vitrified,none of these,,8.0,11283.0,1.15,2.00 - 2.99,2.55,1.92,0.2,3.0,0.0001,0.0001,1.0,1.8,1.8,1.0,,,,,,,,,,0.0001,1.240033333333333,0.0001,0.6667000000000001,5.0,realestateagent
cardid69391605,rustomjee,rustomjee la vie,8.0,majiwada,thane,19.215865938964,72.9914374146644,new property,under construction,under construction,freehold,12.0,55.0,unfurnished,882.0,3.0,3.0,3.0,5.0,1.0,"garden/park, main road, pool",north - east,"granite, marble, marbonite, mosaic, normal tiles/kotah stone, vitrified",none of these,,8.0,19274.0,0.77,1.00 - 1.99,1.7,1.92,0.2,3.0,0.0001,0.0001,1.0,1.8,1.8,1.0,,,,,,,,,,0.0001,1.240033333333333,0.0001,0.6667000000000001,5.0,realestateagent
cardid71171917,rustomjee,rustomjee la vie,8.0,majiwada,thane,19.215865938964,72.9914374146644,new property,under construction,under construction,freehold,18.0,55.0,unfurnished,882.0,3.0,3.0,2.0,4.0,1.0,"garden/park, main road",east,"granite, mosaic, vitrified",store,,8.0,20975.0,0.83,1.00 - 1.99,1.85,1.92,0.2,3.0,0.0001,0.0001,1.0,1.8,1.8,1.0,,,,,,,,,,0.0001,1.240033333333333,0.0001,0.6667000000000001,5.0,realestateagent
cardid71223585,rustomjee,rustomjee la vie,8.0,majiwada,thane,19.215865938964,72.9914374146644,new property,under construction,under construction,freehold,30.0,55.0,unfurnished,572.0,2.0,2.0,,4.0,1.0,garden/park,north - east,"vitrified, granite",none of these,,8.0,20629.0,0.53,1.00 - 1.99,1.18,1.92,0.2,3.0,0.0001,0.0001,1.0,1.8,1.8,1.0,,,,,,,,,,0.0001,1.240033333333333,0.0001,0.6667000000000001,5.0,realestateagent
cardid71043309,rustomjee,rustomjee la vie,8.0,majiwada,thane,19.215865938964,72.9914374146644,new property,under construction,under construction,freehold,5.0,55.0,unfurnished,642.0,2.0,2.0,1.0,4.0,2.0,pool,east,"ceramic tiles, granite, marble, normal tiles/kotah stone",none of these,,8.0,21340.0,0.62,1.00 - 1.99,1.37,1.92,0.2,3.0,0.0001,0.0001,1.0,1.8,1.8,1.0,,,,,,,,,,0.0001,1.240033333333333,0.0001,0.6667000000000001,5.0,realestateagent
cardid70411673,rustomjee,rustomjee la vie,8.0,majiwada,thane,19.215865938964,72.9914374146644,new property,under construction,under construction,freehold,5.0,55.0,semi-furnished,992.0,2.0,2.0,,4.0,1.0,,north,vitrified,none of these,,8.0,11088.71,0.5,1.00 - 1.99,1.1,1.92,0.2,3.0,0.0001,0.0001,1.0,1.8,1.8,1.0,,,,,,,,,,0.0001,1.240033333333333,0.0001,0.6667000000000001,5.0,realestateagent
cardid71955735,rustomjee,rustomjee la vie,8.0,sainath nagar majiwada,thane,19.215865938964,72.9914374146644,new property,under construction,under construction,freehold,23.0,39.0,unfurnished,601.0,2.0,2.0,1.0,4.0,2.0,"garden/park, main road, pool",east,"ceramic tiles, marble",none of these,,8.0,20799.0,0.56,1.00 - 1.99,1.25,1.92,0.2,3.0,0.0001,0.0001,1.0,1.8,1.8,1.0,,,,,,,,,,0.0001,1.240033333333333,0.0001,0.6667000000000001,5.0,realestateagent
cardid69913829,rustomjee,rustomjee la vie,8.0,majiwada,thane,19.215865938964,72.9914374146644,new property,under construction,under construction,freehold,19.0,45.0,unfurnished,579.0,2.0,2.0,1.0,3.0,1.0,"garden/park, main road, pool",east,vitrified,puja,,8.0,18480.0,0.48,1.00 - 1.99,1.07,1.92,0.2,3.0,0.0001,0.0001,1.0,1.8,1.8,1.0,,,,,,,,,,0.0001,1.240033333333333,0.0001,0.6667000000000001,5.0,realestateagent
cardid71038995,rustomjee,rustomjee la vie,8.0,majiwada,thane,19.215865938964,72.9914374146644,new property,under construction,under construction,freehold,26.0,50.0,unfurnished,601.0,2.0,2.0,2.0,5.0,1.0,garden/park,east,vitrified,none of these,,8.0,20300.0,0.55,1.00 - 1.99,1.22,1.92,0.2,3.0,0.0001,0.0001,1.0,1.8,1.8,1.0,,,,,,,,,,0.0001,1.240033333333333,0.0001,0.6667000000000001,5.0,realestateagent
cardid70287945,rustomjee,rustomjee la vie,8.0,majiwada,thane,19.215865938964,72.9914374146644,new property,under construction,under construction,freehold,9.0,50.0,unfurnished,601.0,2.0,2.0,,7.0,1.0,garden/park,east,vitrified,none of these,,8.0,18802.0,0.51,1.00 - 1.99,1.13,1.92,0.2,3.0,0.0001,0.0001,1.0,1.8,1.8,1.0,,,,,,,,,,0.0001,1.240033333333333,0.0001,0.6667000000000001,5.0,realestateagent
cardid70118507,rustomjee,rustomjee la vie,8.0,majiwada,thane,19.215865938964,72.9914374146644,new property,under construction,under construction,freehold,8.0,22.0,unfurnished,882.0,2.0,2.0,1.0,4.0,2.0,garden/park,north - west,vitrified,puja,,8.0,20975.0,0.83,1.00 - 1.99,1.85,1.92,0.2,3.0,0.0001,0.0001,1.0,1.8,1.8,1.0,,,,,,,,,,0.0001,1.240033333333333,0.0001,0.6667000000000001,5.0,realestateagent
cardid69641769,rustomjee,rustomjee la vie,8.0,majiwada,thane,19.215865938964,72.9914374146644,new property,under construction,under construction,freehold,17.0,50.0,unfurnished,579.0,2.0,2.0,1.0,4.0,1.0,"garden/park, pool",north - east,vitrified,none of these,,8.0,23316.0,0.61,1.00 - 1.99,1.35,1.92,0.2,3.0,0.0001,0.0001,1.0,1.8,1.8,1.0,,,,,,,,,,0.0001,1.240033333333333,0.0001,0.6667000000000001,5.0,realestateagent
cardid73086271,rustomjee,rustomjee la vie,8.0,majiwada,thane,19.215865938964,72.9914374146644,new property,under construction,under construction,,,,unfurnished,642.0,2.0,2.0,,,1.0,,,vitrified,,,8.0,21807.0,0.63,1.00 - 1.99,1.4,1.92,0.2,3.0,0.0001,0.0001,1.0,1.8,1.8,1.0,,,,,,,,,,0.0001,1.240033333333333,0.0001,0.6667000000000001,5.0,realestateagent
cardid72965995,lodha group,lodha evoq,1.0,wadala,mumbai,19.012216203088,72.8604594318626,new property,ready to move,less than 5 years,,,,unfurnished,1800.0,3.0,3.0,3.0,,,,,,,258.0,2.0,39514.0,3.21,7.00 - 7.99,7.11,4.3,4.3,0.0,3.85,2.6,0.0,4.2,4.2,0.0,3.525,2.9,0.0,,,,,,,3.525,3.96875,2.6,3.5000000000000004,0.0,realestateagent
cardid73062933,runwal group,runwal pinnacle,1.0,mulund west,mumbai,19.1746739,72.9431038,new property,under construction,under construction,,,,unfurnished,704.0,2.0,2.0,1.0,,,,,,,1107.0,5.0,27213.0,0.86,1.00 - 1.99,1.91,4.0,1.0,2.0,5.375025,0.0001,2.0,2.26002,0.0001,4.0,5.819999999999999,1.5,2.0,,,,,,,2.26002,4.3637612500000005,0.0001,0.62505,10.0,realestateagent
cardid72803749,dosti realty,dosti eastern bay,4.0,wadala east,mumbai,19.0135321429189,72.8602998056272,new property,under construction,under construction,,,,unfurnished,1562.0,4.0,4.0,1.0,,,,,,,1200.0,5.0,35200.0,2.48,5.00 - 5.99,5.49,1.0333333333333334,0.8,3.0,0.8666666666666667,0.3,3.0,3.9333333333333336,2.1,0.0,3.4,2.7,0.0,,,,,,,0.8666666666666667,2.3083333333333336,0.3,1.475,6.0,realestateagent
cardid72916509,mahindra lifespace developers ltd.,mahindra vista,3.0,kandivali east,mumbai,19.2004841,72.87492736,new property,under construction,under construction,,,,unfurnished,574.0,2.0,2.0,1.0,,,,,,,601.0,3.0,29617.0,0.77,1.00 - 1.99,1.7,2.55,0.5,1.0,2.45,1.8,1.0,1.7600000000000002,1.0,3.0,4.0,3.4,0.0,,,,,,,1.7600000000000002,2.69,0.5,1.6749999999999998,5.0,realestateagent
cardid72630665,rustomjee,rustomjee seasons,0.2617,bandra east,mumbai,19.062055421515,72.8541362644682,new property,under construction,under construction,,,,unfurnished,1057.0,3.0,3.0,,,,,,,,173.0,2.0,57673.0,2.75,6.00 - 6.99,6.09,0.98,0.1,5.0,1.65,1.6,2.0,2.8400000000000003,1.2,2.0,2.8400000000000003,0.1,3.0,0.7,0.7,1.0,,,,0.7,1.802,0.1,0.74,13.0,realestateagent
cardid72954969,ashwin sheth group,sheth edmont,2.0,kandivali west,mumbai,19.2101312179652,72.8305011930765,new property,under construction,under construction,,,,unfurnished,761.0,2.0,2.0,1.0,,,,,,,260.0,1.0,29857.0,1.02,2.00 - 2.99,2.27,,,,0.0001,0.0001,2.0,0.32006,0.0001,5.0,,,,5.86006,0.0001,4.0,,,,0.0001,2.060073333333333,0.0001,0.0001,11.0,realestateagent
cardid72931977,godrej properties,godrej horizon,7.0,wadala,mumbai,19.01321323,72.8554129,new property,under construction,under construction,,,,unfurnished,1778.0,3.0,5.0,1.0,,,,,,,370.0,3.0,45163.0,3.62,8.00 - 8.99,8.03,4.3,4.3,0.0,3.85,2.6,0.0,4.2,4.2,0.0,3.525,2.9,0.0,,,,,,,3.525,3.96875,2.6,3.5000000000000004,0.0,realestateagent
